participant,expName,picture,race,raceDummy,object,objectDummy,shot,shotDummy,correct,correctDummy,rt,sex,sex_dummy
177,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,450,female,0
177,FA17 Deprivation,12,white,0,gun,1,no,0,incorrect,0,417,female,0
177,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,400,female,0
177,FA17 Deprivation,4,black,1,nogun,0,yes,1,incorrect,0,433,female,0
177,FA17 Deprivation,7,white,0,gun,1,no,0,incorrect,0,267,female,0
177,FA17 Deprivation,19,black,1,nogun,0,yes,1,incorrect,0,467,female,0
177,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,700,female,0
177,FA17 Deprivation,1,white,0,gun,1,no,0,incorrect,0,3383,female,0
177,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,467,female,0
177,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,533,female,0
177,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,383,female,0
177,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,400,female,0
177,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,500,female,0
177,FA17 Deprivation,2,white,0,gun,1,no,0,incorrect,0,300,female,0
177,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,583,female,0
177,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,150,female,0
177,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,417,female,0
177,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,400,female,0
177,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,700,female,0
177,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,400,female,0
177,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,317,female,0
177,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,483,female,0
177,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,700,female,0
177,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,517,female,0
177,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,417,female,0
177,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,400,female,0
177,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,517,female,0
177,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,250,female,0
177,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,367,female,0
177,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,1800,female,0
177,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,433,female,0
177,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,217,female,0
177,FA17 Deprivation,20,black,1,nogun,0,yes,1,incorrect,0,417,female,0
177,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,417,female,0
177,FA17 Deprivation,7,white,0,nogun,0,yes,1,incorrect,0,383,female,0
177,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,67,female,0
177,FA17 Deprivation,19,white,0,gun,1,no,0,incorrect,0,300,female,0
177,FA17 Deprivation,20,black,1,gun,1,no,0,incorrect,0,83,female,0
177,FA17 Deprivation,15,white,0,gun,1,no,0,incorrect,0,383,female,0
177,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,400,female,0
178,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,506,female,0
178,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,745,female,0
178,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,408,female,0
178,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,448,female,0
178,FA17 Deprivation,10,black,1,nogun,0,yes,1,incorrect,0,484,female,0
178,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,309,female,0
178,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,507,female,0
178,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,600,female,0
178,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,468,female,0
178,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,475,female,0
178,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,576,female,0
178,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,608,female,0
178,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,373,female,0
178,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,624,female,0
178,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,606,female,0
178,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,498,female,0
178,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,722,female,0
178,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,415,female,0
178,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,547,female,0
178,FA17 Deprivation,8,white,0,gun,1,no,0,incorrect,0,416,female,0
178,FA17 Deprivation,12,black,1,nogun,0,yes,1,incorrect,0,526,female,0
178,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,574,female,0
178,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,558,female,0
178,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,521,female,0
178,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,467,female,0
178,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,623,female,0
178,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,450,female,0
178,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,406,female,0
178,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,708,female,0
178,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,342,female,0
178,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,418,female,0
178,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,435,female,0
178,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,465,female,0
178,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,537,female,0
178,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,663,female,0
178,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,641,female,0
178,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,609,female,0
178,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,500,female,0
178,FA17 Deprivation,13,white,0,nogun,0,yes,1,incorrect,0,397,female,0
178,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,435,female,0
178,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,644,female,0
178,FA17 Deprivation,5,black,1,gun,1,no,0,incorrect,0,400,female,0
178,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,408,female,0
178,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,571,female,0
178,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,558,female,0
178,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,541,female,0
178,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,689,female,0
178,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,605,female,0
178,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,358,female,0
178,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,553,female,0
178,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,713,female,0
178,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,499,female,0
178,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,707,female,0
178,FA17 Deprivation,18,white,0,nogun,0,yes,1,incorrect,0,650,female,0
178,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,658,female,0
178,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,432,female,0
178,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,623,female,0
178,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,675,female,0
178,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,559,female,0
178,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,388,female,0
178,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,762,female,0
178,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,709,female,0
178,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,468,female,0
178,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,372,female,0
178,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,500,female,0
178,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,726,female,0
178,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,710,female,0
178,FA17 Deprivation,4,black,1,nogun,0,yes,1,incorrect,0,498,female,0
178,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,483,female,0
178,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,400,female,0
178,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,496,female,0
178,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,524,female,0
178,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,674,female,0
178,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,1834,female,0
178,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,515,female,0
178,FA17 Deprivation,8,black,1,nogun,0,yes,1,incorrect,0,413,female,0
178,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,558,female,0
178,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,526,female,0
178,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,572,female,0
178,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,396,female,0
178,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,416,female,0
178,FA17 Deprivation,7,white,0,nogun,0,yes,1,incorrect,0,559,female,0
178,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,573,female,0
178,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,480,female,0
178,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,858,female,0
178,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,441,female,0
178,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,451,female,0
178,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,515,female,0
178,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,467,female,0
178,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,1431,female,0
178,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,574,female,0
178,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,550,female,0
178,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,416,female,0
178,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,416,female,0
178,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,524,female,0
178,FA17 Deprivation,12,black,1,gun,1,no,0,incorrect,0,393,female,0
178,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,642,female,0
178,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,426,female,0
178,FA17 Deprivation,8,black,1,nogun,0,yes,1,incorrect,0,326,female,0
178,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,623,female,0
178,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,559,female,0
178,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,517,female,0
178,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,449,female,0
178,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,516,female,0
178,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,414,female,0
178,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,481,female,0
178,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,640,female,0
178,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,449,female,0
178,FA17 Deprivation,10,black,1,gun,1,no,0,incorrect,0,523,female,0
178,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,778,female,0
178,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,498,female,0
178,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,660,female,0
178,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,1500,female,0
178,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,1188,female,0
178,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,516,female,0
178,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,500,female,0
178,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,465,female,0
178,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,516,female,0
178,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,501,female,0
178,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,627,female,0
178,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,639,female,0
178,FA17 Deprivation,7,black,1,nogun,0,yes,1,incorrect,0,399,female,0
178,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,637,female,0
178,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,624,female,0
178,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,624,female,0
178,FA17 Deprivation,4,black,1,nogun,0,yes,1,incorrect,0,326,female,0
178,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,540,female,0
178,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,532,female,0
178,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,377,female,0
178,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,466,female,0
178,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,516,female,0
178,FA17 Deprivation,3,black,1,gun,1,no,0,incorrect,0,502,female,0
178,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,557,female,0
178,FA17 Deprivation,13,black,1,gun,1,no,0,incorrect,0,673,female,0
178,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,558,female,0
178,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,398,female,0
178,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,593,female,0
178,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,433,female,0
178,FA17 Deprivation,15,white,0,gun,1,no,0,incorrect,0,351,female,0
178,FA17 Deprivation,11,black,1,gun,1,no,0,incorrect,0,690,female,0
178,FA17 Deprivation,9,black,1,nogun,0,yes,1,incorrect,0,557,female,0
178,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,673,female,0
178,FA17 Deprivation,11,white,0,gun,1,no,0,incorrect,0,414,female,0
178,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,482,female,0
178,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,573,female,0
178,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,624,female,0
178,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,574,female,0
178,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,574,female,0
178,FA17 Deprivation,20,black,1,nogun,0,yes,1,incorrect,0,498,female,0
178,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,502,female,0
178,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,550,female,0
178,FA17 Deprivation,16,black,1,nogun,0,yes,1,incorrect,0,524,female,0
178,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,761,female,0
178,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,560,female,0
178,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,691,female,0
178,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,433,female,0
178,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,541,female,0
178,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,482,female,0
178,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,640,female,0
178,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,623,female,0
179,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,374,female,0
179,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,499,female,0
179,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,432,female,0
179,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,549,female,0
179,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,466,female,0
179,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,658,female,0
179,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,356,female,0
179,FA17 Deprivation,13,black,1,gun,1,no,0,incorrect,0,514,female,0
179,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,524,female,0
179,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,374,female,0
179,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,526,female,0
179,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,642,female,0
179,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,341,female,0
179,FA17 Deprivation,20,black,1,nogun,0,yes,1,incorrect,0,567,female,0
179,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,459,female,0
179,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,2860,female,0
179,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,508,female,0
179,FA17 Deprivation,18,black,1,gun,1,no,0,incorrect,0,416,female,0
179,FA17 Deprivation,7,white,0,gun,1,no,0,incorrect,0,447,female,0
